16,03/12/20,0.967982678398673
17,03/13/20,0.935965356797346
18,03/14/20,0.90394803519602
19,03/15/20,0.871930713594693
20,03/16/20,0.839913391993366
21,03/17/20,0.807896070392039
22,03/18/20,0.775878748790713
23,03/19/20,0.743861427189386
24,03/20/20,0.71184410558806
25,03/21/20,0.679826783986732
26,03/22/20,0.647809462385406
27,03/23/20,0.615792140784079
28,03/24/20,0.583774819182753
29,03/25/20,0.551757497581425
30,03/26/20,0.551443849659665
31,03/27/20,0.551130201737903
32,03/28/20,0.550816553816143
33,03/29/20,0.550502905894381
34,03/30/20,0.55018925797262
35,03/31/20,0.549875610050859
36,04/01/20,0.549561962129098
37,04/02/20,0.549248314207337
38,04/03/20,0.548934666285577
39,04/04/20,0.548621018363815
40,04/05/20,0.548307370442054
41,04/06/20,0.547993722520294
42,04/07/20,0.547680074598532
43,04/08/20,0.547366426676772
44,04/09/20,0.548407396756373
45,04/10/20,0.549448366835975
46,04/11/20,0.550489336915577
47,04/12/20,0.551530306995178
48,04/13/20,0.55257127707478
49,04/14/20,0.553612247154382
50,04/15/20,0.554653217233984
51,04/16/20,0.555694187313585
52,04/17/20,0.556735157393187
53,04/18/20,0.557776127472789
54,04/19/20,0.558817097552391
55,04/20/20,0.559858067631992
56,04/21/20,0.560899037711594
57,04/22/20,0.561940007791196
58,04/23/20,0.562934440732219
59,04/24/20,0.563928873673242
60,04/25/20,0.564923306614265
61,04/26/20,0.565917739555287
62,04/27/20,0.56691217249631
63,04/28/20,0.567906605437333
64,04/29/20,0.568901038378356
65,04/30/20,0.569895471319379
66,05/01/20,0.570889904260403
67,05/02/20,0.571884337201425
68,05/03/20,0.572878770142448
69,05/04/20,0.573873203083471
70,05/05/20,0.574867636024494
71,05/06/20,0.575862068965517
72,05/07/20,0.577383777746754
73,05/08/20,0.578905486527991
74,05/09/20,0.580427195309228
75,05/10/20,0.581948904090464
76,05/11/20,0.583470612871702
77,05/12/20,0.584992321652938
78,05/13/20,0.586514030434176
79,05/14/20,0.588035739215413
80,05/15/20,0.589557447996649
81,05/16/20,0.591079156777886
82,05/17/20,0.592600865559123
83,05/18/20,0.59412257434036
84,05/19/20,0.595644283121597
85,05/20/20,0.597165991902834
86,05/21/20,0.599856382529357
87,05/22/20,0.60254677315588
88,05/23/20,0.605237163782403
89,05/24/20,0.607927554408926
90,05/25/20,0.610617945035449
91,05/26/20,0.613308335661972
92,05/27/20,0.615998726288495
93,05/28/20,0.618689116915019
94,05/29/20,0.621379507541542
95,05/30/20,0.624069898168065
96,05/31/20,0.626760288794588
97,06/01/20,0.629450679421111
98,06/02/20,0.632141070047634
99,06/03/20,0.634831460674157
100,06/04/20,0.63864291933449
101,06/05/20,0.642454377994824
102,06/06/20,0.646265836655156
103,06/07/20,0.650077295315489
104,06/08/20,0.653888753975823
105,06/09/20,0.657700212636155
106,06/10/20,0.661511671296488
107,06/11/20,0.665323129956821
108,06/12/20,0.669134588617154
109,06/13/20,0.672946047277487
110,06/14/20,0.67675750593782
111,06/15/20,0.680568964598153
112,06/16/20,0.684380423258486
113,06/17/20,0.688191881918819
114,06/18/20,0.688191881918819
115,06/19/20,0.688191881918819
116,06/20/20,0.688191881918819
117,06/21/20,0.688191881918819
118,06/22/20,0.688191881918819
119,06/23/20,0.688191881918819
120,06/24/20,0.688191881918819
121,06/25/20,0.688191881918819
122,06/26/20,0.688191881918819
123,06/27/20,0.688191881918819
124,06/28/20,0.688191881918819
125,06/29/20,0.688191881918819
126,06/30/20,0.688191881918819
127,07/01/20,0.688191881918819
