id,name,27
0,no_layer,0.131311328051087
1,family_inside,1.0
2,family_in_house,1.0
3,family_visitsors_to_visited,0.403926841986468
4,nursary_children_inclass,0.0372514773983411
5,nursary_teachers_to_children,0.0372514773983411
6,lower_elementary_children_inclass,0.0372514773983411
7,lower_elementary_teachers_to_children,0.0372514773983411
8,higher_elementary_children_inclass,0.0372514773983411
9,higher_elementary_teachers_to_children,0.0372514773983411
10,highschool_children_inclass,0.0372514773983411
11,highschool_teachers_to_children,0.0372514773983411
12,nursary_children_coridors,0.0480083848855013
13,elementary_children_coridors,0.0480083848855013
14,highschool_children_coridors,0.0480083848855013
15,nursary_teachers,0.0372514773983411
16,elementary_teachers,0.0372514773983411
17,highschool_teachers,0.0372514773983411
18,leasure_outdoor,0.0876893121222566
19,leasure_visit,0.154518544995711
20,leasure_pub,0.0382867461105247
21,work_contacts,0.375226741933806
22,work_workers_to_clients_distant,0.350039204014652
23,work_workers_to_clients_physical_short,0.350039204014652
24,work_workers_to_clients_physical_long,0.359618212894341
25,public_transport,0.179482854868936
26,shops_customers,0.574062612814623
27,shops_workers_to_clients,0.574062612814623
28,pubs_customers,0.0382867461105247
29,pubs_workers_to_clients,0.0382867461105247
30,other,0.343260869161023
31,superspreader,0
32,superspreader,0
33,superspreader,0
34,superspreader,0
35,superspreader,0
