id,name,2,9,10,16,17,23,24,30,31,37,38,44,45,51,52,58,59,65,66,72,73,79,80,86,87,93,94
0,no_layer,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711,0.552776972649711
1,family_inside,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,family_in_house,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,family_visitsors_to_visited,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006,0.706867330446006
4,nursary_children_inclass,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785
5,nursary_teachers_to_children,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785
6,lower_elementary_children_inclass,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785
7,lower_elementary_teachers_to_children,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785
8,higher_elementary_children_inclass,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785
9,higher_elementary_teachers_to_children,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785
10,highschool_children_inclass,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785
11,highschool_teachers_to_children,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785,0.363214947089785
12,nursary_children_coridors,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956,0.395264894096956
