id,name,2
0,no_layer,0.37865810249582554
1,family_inside,1.0
2,family_in_house,1.0
3,family_visitsors_to_visited,0.6240510060491984
4,nursary_children_inclass,0.22576189153435353
5,nursary_teachers_to_children,0.22576189153435353
6,lower_elementary_children_inclass,0.22576189153435353
7,lower_elementary_teachers_to_children,0.22576189153435353
8,higher_elementary_children_inclass,0.22576189153435353
9,higher_elementary_teachers_to_children,0.22576189153435353
10,highschool_children_inclass,0.22576189153435353
11,highschool_teachers_to_children,0.22576189153435353
12,nursary_children_coridors,0.249922999141754
13,elementary_children_coridors,0.249922999141754
14,highschool_children_coridors,0.249922999141754
15,nursary_teachers,0.22576189153435353
16,elementary_teachers,0.22576189153435353
17,highschool_teachers,0.22576189153435353
18,leasure_outdoor,0.3138378987170655
19,leasure_visit,0.39917386644388053
20,leasure_pub,0.39503717155533946
21,work_contacts,0.5981487753966784
22,work_workers_to_clients_distant,0.5798466316146484
23,work_workers_to_clients_physical_short,0.5798466316146484
24,work_workers_to_clients_physical_long,0.6137090761252995
25,public_transport,0.47926948510148804
26,shops_customers,0.7478064531047814
27,shops_workers_to_clients,0.7478064531047814
28,pubs_customers,0.39503717155533946
29,pubs_workers_to_clients,0.39503717155533946
30,other,0.5748102776737776
31,superspreader,0.0
32,superspreader,0.0
33,superspreader,0.0
34,superspreader,0.0
35,superspreader,0.0
