id,name,1,6,13,20,27,34,41,48,55,62,69,76,83,90,97,104,111,118,125,132,139,146,153,160,167,174,181,188
9,higher_elementary_teachers_to_children,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0
10,highschool_children_inclass,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0
11,highschool_teachers_to_children,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0
12,nursary_children_coridors,1.0,1.0,0.39553331777087,0.104668931544437,0.0480345309052188,0.0321413367390379,0.042647971309076,0.0634379721154221,0.0773355006193663,0.100906967585206,0.121715736336473,0.15231862001322,0.182345326255862,0.227507215843541,0.261698476806093,0.313842180160236,0.332100787274286,0.325537736924181,0.318974686574076,0.31688522796534,0.31203116666295,0.30717710536056,0.308291424972333,0.3062311316346789,0.304170838297026,0.317206990211379,0.305629181886951,0.294051373562523
13,elementary_children_coridors,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0
14,highschool_children_coridors,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0
15,nursary_teachers,1.0,1.0,0.363461605702716,0.0883829978631581,0.0372717650598587,0.0229174245180065,0.0341777959235858,0.0543405893138648,0.069164905650262,0.0930159780303698,0.114736280890193,0.146080255401572,0.177286536886996,0.2236708555570089,0.259670997358942,0.313842180160236,0.332100787274286,0.325537736924181,0.318974686574076,0.31688522796534,0.31203116666295,0.30717710536056,0.308291424972333,0.3062311316346789,0.304170838297026,0.317206990211379,0.305629181886951,0.294051373562523
16,elementary_teachers,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0
17,highschool_teachers,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0
18,leasure_outdoor,1.0,1.0,0.488263796478518,0.136997533733023,0.137799378402143,0.122944960686204,0.153219319931311,0.330967877936172,0.4370360477405239,0.7671969237565359,0.856534627356102,1.0627375565675,1.10287408101776,1.57133519809854,1.92851552605926,2.5874857178832205,2.4527772836962303,3.0260068636304505,3.59923644356467,3.47867672013231,3.6790962337948714,3.87951574745743,3.61154160193873,3.6347845902059706,3.65802757847321,3.2006737398688,2.23803474616677,1.27539575246474
19,leasure_visit,1.0,1.0,0.5130704431354051,0.285257669941394,0.154849573268975,0.122944960686204,0.178250802773261,0.274963476046973,0.345157786730314,0.4763039019419989,0.58012901041118,0.708917085418265,0.7516430787417681,0.96151232282432,0.9946091427995508,1.19513346545323,1.16371467337116,1.18921450248526,1.21471433159936,1.10612372949587,1.1258657891228,1.14560784874974,1.04998531469966,1.10446402719496,1.15894273969026,1.07388225043019,1.0535769101253,1.0332715698204
20,leasure_pub,1.0,1.0,0.6733708500192811,0.115079784355919,0.0386526194178389,0.0745614035087719,0.0794086007031863,0.114625187127963,0.114714028902658,0.209006387217566,0.240407823670896,0.639102919476916,0.7990909627733299,1.10113494067287,1.21769155227224,1.39910624931855,1.44138191392696,1.49782632966005,1.55427074539313,1.57188874445325,1.5931320433903997,1.61437534232755,1.5658846197627,1.5543643352340502,1.5428440507053998,1.52273785766784,1.33085522949501,1.13897260132217
21,work_contacts,1.0,1.0,0.7849499530625892,0.412226191717826,0.375431095523632,0.498539435248296,0.501577959235294,0.5974924839636,0.604490851387418,0.671197808973378,0.701880910742026,0.7724435441403399,0.822479216577902,0.9211470674939528,0.9583610340942428,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.01876393962317,0.980171245208412
22,work_workers_to_clients_distant,1.0,1.0,0.766978051904729,0.393565951161867,0.35022984012857,0.454426229508197,0.461069487289637,0.5539844030533649,0.5654151177665689,0.633459283564194,0.668501781943119,0.7426086698482901,0.79828564113214,0.902799738664535,0.948664647588955,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.01876393962317,0.980171245208412
23,work_workers_to_clients_physical_short,1.0,1.0,0.766978051904729,0.393565951161867,0.35022984012857,0.454426229508197,0.461069487289637,0.5539844030533649,0.5654151177665689,0.633459283564194,0.668501781943119,0.7426086698482901,0.79828564113214,0.902799738664535,0.948664647588955,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.01876393962317,0.980171245208412
24,work_workers_to_clients_physical_long,1.0,1.0,0.7353004921047829,0.488940546720005,0.356609059592599,0.454426229508197,0.38070918376344,0.485739062040269,0.4953367543949479,0.633403443230918,0.6022978411382839,0.8067742782301209,0.836925152461536,1.06762608490707,0.9581830550766892,1.36966931834228,1.16972756378429,1.1399091894643705,1.11009081514446,0.99578566888903,1.0574172419774,1.11904881506578,0.896219391360278,1.02923604798681,1.16225270461334,0.997673929520353,1.02597237117563,1.0542708128309
25,public_transport,1.0,1.0,0.665320750661672,0.2927968688384519,0.179407958352601,0.230769230769231,0.213283322701238,0.273042665209903,0.2809292475313339,0.3837900148716339,0.4177521076813839,0.591815550622092,0.607878738962175,0.77232756437539,0.811934667908946,1.07617569767648,1.02245367690313,1.01390467102469,1.00535566514625,0.978473323020659,0.993498256466054,1.00852318991145,0.914741154371245,0.9647284372130972,1.01471572005495,0.955852428202707,0.968011836705559,0.980171245208412
26,shops_customers,1.0,1.0,0.7976754802904309,0.698252726384065,0.5737445924197329,0.538880813953488,0.5405752714444639,0.60417866685474,0.6372408076640861,0.7143278882244889,0.7235153753902241,0.807611830057615,0.8269848354128441,0.913355448666131,0.95204909014897,1.02827869066001,1.00645337960451,1.0183544030568,1.0302554265091,0.989786016407277,0.996175217536763,1.00256441866625,0.943990897312172,0.973812040133636,1.0036331829551,0.9704554254997648,0.970316726230576,0.9701780269613872
27,shops_workers_to_clients,1.0,1.0,0.7976754802904309,0.698252726384065,0.5737445924197329,0.538880813953488,0.5405752714444639,0.60417866685474,0.6372408076640861,0.7143278882244889,0.7235153753902241,0.807611830057615,0.8269848354128441,0.913355448666131,0.95204909014897,1.02827869066001,1.00645337960451,1.0183544030568,1.0302554265091,0.989786016407277,0.996175217536763,1.00256441866625,0.943990897312172,0.973812040133636,1.0036331829551,0.9704554254997648,0.970316726230576,0.9701780269613872
28,pubs_customers,1.0,1.0,0.6733708500192811,0.115079784355919,0.0386526194178389,0.0745614035087719,0.0794086007031863,0.114625187127963,0.114714028902658,0.209006387217566,0.240407823670896,0.639102919476916,0.7990909627733299,1.10113494067287,1.21769155227224,1.39910624931855,1.44138191392696,1.49782632966005,1.55427074539313,1.57188874445325,1.5931320433903997,1.61437534232755,1.5658846197627,1.5543643352340502,1.5428440507053998,1.52273785766784,1.33085522949501,1.13897260132217
29,pubs_workers_to_clients,1.0,1.0,0.6733708500192811,0.115079784355919,0.0386526194178389,0.0745614035087719,0.0794086007031863,0.114625187127963,0.114714028902658,0.209006387217566,0.240407823670896,0.639102919476916,0.7990909627733299,1.10113494067287,1.21769155227224,1.39910624931855,1.44138191392696,1.49782632966005,1.55427074539313,1.57188874445325,1.5931320433903997,1.61437534232755,1.5658846197627,1.5543643352340502,1.5428440507053998,1.52273785766784,1.33085522949501,1.13897260132217
30,other,1.0,1.0,0.761995031570217,0.388468604784371,0.343447813701539,0.44273127753304,0.450330194462391,0.542449877093627,0.555055661444526,0.6234543375424979,0.6596525654392049,0.7346990786912551,0.791871627500654,0.897935636726521,0.946094016581542,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.01876393962317,0.980171245208412
31,superspreader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,footbal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,party1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,party2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,party3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
