id,name,6,13,20,27,34,41,48,55,62,69,76,83,90,97,104,111,118,125,132,139,146,153,160,167,174,181,188,195,202,209,216,223,230,237
0,no_layer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,family_inside,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,family_in_house,1,0.787042165345488,0.414426622735502,0.37844113598173,0.503875968992248,0.506478415319296,0.602755813572424,0.609217983944184,0.675763174625551,0.705918904449139,0.776052776585248,0.825406000736682,0.923366610095015,0.959534040973062,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.05382247217344,1.05028831030895,1.06233977342841,1.01497704217234,0.979567163947572,0.944624378609258,0.889786136917631,0.752535354871764,0.637690636423625
3,family_visitsors_to_visited,1,0.706780183951732,0.541317498888654,0.404792182810325,0.44273127753304,0.466807669150207,0.577346340476467,0.613925352791424,0.743276446633359,0.813683778892447,0.909536865614951,0.893914120474332,1.07099578848139,1.04619806076891,1.19513346545323,1.16371467337116,1.18921450248526,1.21471433159936,1.10612372949587,1.1258657891228,1.14560784874974,1.04998531469966,1.10446402719496,1.15894273969026,1.07388225043019,1.08798687692893,1.10209150342767,1.04058861927628,1.05026310541323,1.0036241180921,1.0332715698204,0.884780350017518,0.986856454782047,0.775476979458301
4,nursary_children_inclass,1.0,0.363461605702716,0.0883829978631581,0.0372717650598587,0.0229174245180065,0.0429331831210791,0.0754989463601388,0.10174125100291301,0.14195617049131198,0.17966652007752698,0.233134003969012,0.287098295303241,0.36643029742497707,0.429426723744353,0.52307030026706,0.55350131212381,0.5425628948736351,0.53162447762346,0.5281420466089001,0.52005194443825,0.5119618422676,0.513819041620555,0.510385219391132,0.50695139716171,0.5286783170189651,0.526911236086719,0.525144155154474,0.531169886714206,0.50748852108617,0.48978358197378596,0.472312189304629,0.44489306845881604,0.376267677435882,0.318845318211812
5,nursary_teachers_to_children,1.0,0.363461605702716,0.0883829978631581,0.0372717650598587,0.0229174245180065,0.0429331831210791,0.0754989463601388,0.10174125100291301,0.14195617049131198,0.17966652007752698,0.233134003969012,0.287098295303241,0.36643029742497707,0.429426723744353,0.52307030026706,0.55350131212381,0.5425628948736351,0.53162447762346,0.5281420466089001,0.52005194443825,0.5119618422676,0.513819041620555,0.510385219391132,0.50695139716171,0.5286783170189651,0.526911236086719,0.525144155154474,0.531169886714206,0.50748852108617,0.48978358197378596,0.472312189304629,0.44489306845881604,0.376267677435882,0.318845318211812
6,lower_elementary_children_inclass,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,lower_elementary_teachers_to_children,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,higher_elementary_children_inclass,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
