id,name,6,13,20,27,34,41,48,55,62
0,no_layer,1,0.552776972649711,0.20453923234194,0.131311328051087,0.122944960686204,0.156617297892346,0.226858558270098,0.271706919344335,0.349206696333064
1,family_inside,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,family_in_house,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,family_visitsors_to_visited,1,0.706867330446006,0.541234681652391,0.403926841986468,0.44273127753304,0.466796859099201,0.576683967293752,0.613968809354851,0.741895744121573
4,nursary_children_inclass,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0429303788944409,0.0754586764789405,0.101738362598568,0.141713717415002
5,nursary_teachers_to_children,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0429303788944409,0.0754586764789405,0.101738362598568,0.141713717415002
6,lower_elementary_children_inclass,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
7,lower_elementary_teachers_to_children,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
8,higher_elementary_children_inclass,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
9,higher_elementary_teachers_to_children,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
10,highschool_children_inclass,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
11,highschool_teachers_to_children,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
12,nursary_children_coridors,1,0.395264894096956,0.104581104186552,0.0480083848855013,0.0321413367390379,0.0426337726305429,0.0633873019288622,0.0773160253978155,0.100716687025165
13,elementary_children_coridors,1,0.395264894096956,0.104581104186552,0.0480083848855013,0.0321413367390379,0.0426337726305429,0.0633873019288622,0.0773160253978155,0.100716687025165
14,highschool_children_coridors,1,0.395264894096956,0.104581104186552,0.0480083848855013,0.0321413367390379,0.0426337726305429,0.0633873019288622,0.0773160253978155,0.100716687025165
15,nursary_teachers,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
16,elementary_teachers,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
17,highschool_teachers,1,0.363214947089785,0.0883088359789221,0.0372514773983411,0.0229174245180065,0.0341698746927602,0.0543032142940665,0.0691543289851229,0.0928481711965146
18,leasure_outdoor,1,0.489075111623348,0.138600685810783,0.0876893121222566,0.122944960686204,0.151506656540386,0.329450053609721,0.437698355968549,0.768946568977841
19,leasure_visit,1,0.51313370508226,0.285214027805501,0.154518544995711,0.122944960686204,0.178267851417845,0.274690272587266,0.3452360974783,0.475487293695788
20,leasure_pub,1,0.673570819442584,0.116503523668095,0.0382867461105247,0.0745614035087719,0.081318663771078,0.113758303525805,0.114289250127746,0.208618101686254
21,work_contacts,1,0.784417256723816,0.411880294069541,0.375226741933806,0.498539435248296,0.50126425706876,0.596759424660345,0.604048338278372,0.669609904584198
22,work_workers_to_clients_distant,1,0.766457551968937,0.39323571126036,0.350039204014652,0.454426229508197,0.460785806911647,0.553314927662516,0.565015161854553,0.631978859394172
23,work_workers_to_clients_physical_short,1,0.766457551968937,0.39323571126036,0.350039204014652,0.454426229508197,0.460785806911647,0.553314927662516,0.565015161854553,0.631978859394172
24,work_workers_to_clients_physical_long,1,0.737939037454443,0.489479114796156,0.359618212894341,0.454426229508197,0.382681255851833,0.487235497149569,0.497972443060626,0.635858148798608
25,public_transport,1,0.665265068985406,0.29327390121757,0.179482854868936,0.230769230769231,0.212501189710518,0.27324867401355,0.280632378007804,0.384759015121581
26,shops_customers,1,0.797569822335523,0.69804308387404,0.574062612814623,0.538880813953488,0.540886775771759,0.604064456278503,0.637552976423322,0.714493040480939
27,shops_workers_to_clients,1,0.797569822335523,0.69804308387404,0.574062612814623,0.538880813953488,0.540886775771759,0.604064456278503,0.637552976423322,0.714493040480939
28,pubs_customers,1,0.673570819442584,0.116503523668095,0.0382867461105247,0.0745614035087719,0.081318663771078,0.113758303525805,0.114289250127746,0.208618101686254
29,pubs_workers_to_clients,1,0.673570819442584,0.116503523668095,0.0382867461105247,0.0745614035087719,0.081318663771078,0.113758303525805,0.114289250127746,0.208618101686254
30,other,1,0.76147791329803,0.388142642049525,0.343260869161023,0.44273127753304,0.450054473228819,0.541797258577936,0.554666987967489,0.622002407697027
31,superspreader,0,0,0,0,0,0,0,0,0
