id,name,1,6,13,20,27,34,41,48,55,62,69,76,83,90,97,104,111,118,125,132,139,146,153,160,167,174,181,188,195,202,209,216,223,230,237,244,251,258,265,272,279,286,293,300,307,314,321,328
0,family_inside,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,family_in_house,1.0,1.0,0.706780183951732,0.541317498888654,0.404792182810325,0.44273127753304,0.466807669150207,0.577346340476467,0.6139253527914239,0.743276446633359,0.813683778892447,0.909536865614951,0.8939141204743319,1.07099578848139,1.04619806076891,1.19513346545323,1.16371467337116,1.18921450248526,1.21471433159936,1.10612372949587,1.1258657891228,1.14560784874974,1.04998531469966,1.10446402719496,1.15894273969026,1.07388225043019,1.0535769101253,1.0332715698204,0.884780350017518,0.883900570835448,0.780168848985643,0.876460208754954,0.8250522126735641,0.940118152600492,0.91132166179142,0.954683768044664,0.9645991808247,0.940118152600492,0.91132166179142,0.954683768044664,0.9645991808247,1.0006482487294,0.9256227746643828,1.19541327081451,1.04162897177924,0.9877480316825707,0.933867091585898,0.895889172044558
2,family_visitsors_to_visited,1.0,1.0,0.706780183951732,0.541317498888654,0.404792182810325,0.44273127753304,0.466807669150207,0.577346340476467,0.6139253527914239,0.743276446633359,0.813683778892447,0.909536865614951,0.8939141204743319,1.07099578848139,1.04619806076891,1.19513346545323,1.16371467337116,1.18921450248526,1.21471433159936,1.10612372949587,1.1258657891228,1.14560784874974,1.04998531469966,1.10446402719496,1.15894273969026,1.07388225043019,1.0535769101253,1.0332715698204,0.884780350017518,0.883900570835448,0.780168848985643,0.876460208754954,0.8250522126735641,0.940118152600492,0.91132166179142,0.954683768044664,0.9645991808247,0.940118152600492,0.91132166179142,0.954683768044664,0.9645991808247,1.0006482487294,0.9256227746643828,1.19541327081451,1.04162897177924,0.9877480316825707,0.933867091585898,0.895889172044558
3,nursary_children_inclass,1.0,1.0,0.363461605702716,0.0883829978631581,0.0372717650598587,0.0229174245180065,0.0429331831210791,0.0754989463601388,0.101741251002913,0.1419561704913119,0.1796665200775269,0.233134003969012,0.287098295303241,0.366430297424977,0.429426723744353,0.52307030026706,0.55350131212381,0.5425628948736351,0.53162447762346,0.5281420466089001,0.52005194443825,0.5119618422676,0.513819041620555,0.510385219391132,0.50695139716171,0.5286783170189651,0.509381969811585,0.4900856226042059,0.450728706817061,0.3704516221741359,0.308068493091808,0.322813972994208,0.318905834478471,0.347116092472463,0.339333452126402,0.387134706623253,0.3979422215827909,0.347116092472463,0.339333452126402,0.387134706623253,0.3979422215827909,0.399616620942046,0.385690907155543,0.3253864375219519,0.23637766060268,0.289368028396285,0.342358396189892,0.332046274538458
4,nursary_teachers_to_children,1.0,1.0,0.363461605702716,0.0883829978631581,0.0372717650598587,0.0229174245180065,0.0429331831210791,0.0754989463601388,0.101741251002913,0.1419561704913119,0.1796665200775269,0.233134003969012,0.287098295303241,0.366430297424977,0.429426723744353,0.52307030026706,0.55350131212381,0.5425628948736351,0.53162447762346,0.5281420466089001,0.52005194443825,0.5119618422676,0.513819041620555,0.510385219391132,0.50695139716171,0.5286783170189651,0.509381969811585,0.4900856226042059,0.450728706817061,0.3704516221741359,0.308068493091808,0.322813972994208,0.318905834478471,0.347116092472463,0.339333452126402,0.387134706623253,0.3979422215827909,0.347116092472463,0.339333452126402,0.387134706623253,0.3979422215827909,0.399616620942046,0.385690907155543,0.3253864375219519,0.23637766060268,0.289368028396285,0.342358396189892,0.332046274538458
5,lower_elementary_children_inclass,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5
6,lower_elementary_teachers_to_children,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5
7,higher_elementary_children_inclass,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
8,higher_elementary_teachers_to_children,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
9,highschool_children_inclass,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
10,highschool_teachers_to_children,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
11,nursary_children_coridors,1.0,1.0,0.39553331777087,0.104668931544437,0.0480345309052188,0.0321413367390379,0.042647971309076,0.0634379721154221,0.0773355006193663,0.100906967585206,0.121715736336473,0.15231862001322,0.182345326255862,0.227507215843541,0.261698476806093,0.313842180160236,0.332100787274286,0.325537736924181,0.318974686574076,0.31688522796534,0.31203116666295,0.30717710536056,0.308291424972333,0.3062311316346789,0.304170838297026,0.317206990211379,0.305629181886951,0.294051373562523,0.270437224090236,0.2222709733044819,0.1848410958550849,0.193688383796525,0.191343500687083,0.208269655483478,0.203600071275841,0.232280823973952,0.2387653329496749,0.208269655483478,0.203600071275841,0.232280823973952,0.2387653329496749,0.239769972565228,0.231414544293326,0.195231862513171,0.141826596361608,0.173620817037771,0.205415037713936,0.199227764723075
12,elementary_children_coridors,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.25,0.25,0.25
13,highschool_children_coridors,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
14,nursary_teachers,1.0,1.0,0.363461605702716,0.0883829978631581,0.0372717650598587,0.0229174245180065,0.0341777959235858,0.0543405893138648,0.069164905650262,0.0930159780303698,0.114736280890193,0.146080255401572,0.177286536886996,0.2236708555570089,0.259670997358942,0.313842180160236,0.332100787274286,0.325537736924181,0.318974686574076,0.31688522796534,0.31203116666295,0.30717710536056,0.308291424972333,0.3062311316346789,0.304170838297026,0.317206990211379,0.305629181886951,0.294051373562523,0.270437224090236,0.2222709733044819,0.1848410958550849,0.193688383796525,0.191343500687083,0.208269655483478,0.203600071275841,0.232280823973952,0.2387653329496749,0.208269655483478,0.203600071275841,0.232280823973952,0.2387653329496749,0.239769972565228,0.231414544293326,0.195231862513171,0.141826596361608,0.173620817037771,0.205415037713936,0.199227764723075
15,elementary_teachers,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.5,0.5,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3
16,highschool_teachers,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.5,0.5,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3
17,leasure_outdoor,1.0,1.0,0.488263796478518,0.136997533733023,0.137799378402143,0.122944960686204,0.153219319931311,0.330967877936172,0.4370360477405239,0.7671969237565359,0.856534627356102,1.0627375565675,1.10287408101776,1.57133519809854,1.92851552605926,2.5874857178832205,2.4527772836962303,3.0260068636304505,3.59923644356467,3.47867672013231,3.6790962337948714,3.87951574745743,3.61154160193873,3.6347845902059706,3.65802757847321,3.2006737398688,2.23803474616677,1.27539575246474,1.1519624774373505,0.8117253177729841,0.80542615233086,0.8105479729876609,0.7175820819092059,0.7082153914842099,0.866513739928671,0.6749956021192591,0.8792487178565821,0.708215391484213,0.8665137399286729,0.6749956021192591,0.8792487178565821,0.8788165022713991,0.7715739144493291,1.07016266489406,1.16968049161928,0.937411047458369,0.705141603297458,0.7874742190032071
18,leasure_visit,1.0,1.0,0.5130704431354051,0.285257669941394,0.154849573268975,0.122944960686204,0.178250802773261,0.274963476046973,0.345157786730314,0.4763039019419989,0.58012901041118,0.708917085418265,0.7516430787417681,0.96151232282432,0.9946091427995508,1.19513346545323,1.16371467337116,1.18921450248526,1.21471433159936,1.10612372949587,1.1258657891228,1.14560784874974,1.04998531469966,1.10446402719496,1.15894273969026,1.07388225043019,1.0535769101253,1.0332715698204,0.884780350017518,0.883900570835448,0.780168848985643,0.876460208754954,0.8250522126735641,0.940118152600492,0.91132166179142,0.954683768044664,0.9645991808247,0.940118152600492,0.91132166179142,0.954683768044664,0.9645991808247,1.0006482487294,0.9256227746643828,1.19541327081451,1.04162897177924,0.9877480316825707,0.933867091585898,0.895889172044558
19,leasure_pub,1.0,1.0,0.6733708500192811,0.115079784355919,0.0386526194178389,0.0745614035087719,0.0794086007031863,0.114625187127963,0.114714028902658,0.209006387217566,0.240407823670896,0.639102919476916,0.7990909627733299,1.10113494067287,1.21769155227224,1.39910624931855,1.44138191392696,1.49782632966005,1.55427074539313,1.57188874445325,1.5931320433903997,1.61437534232755,1.5658846197627,1.5543643352340502,1.5428440507053998,1.52273785766784,1.33085522949501,1.13897260132217,1.02812212446687,0.3215356431306669,0.110728793677969,0.0756076513055468,0.0495093045529753,0.0944007297998332,0.0896069135312319,0.1614321010842999,0.546203359797685,0.0944007297998345,0.0896069135312307,0.1614321010842999,0.546203359797685,0.7353611196286031,0.627790035439318,0.129829816943006,0.0632199645528815,0.0672761223586547,0.0713322801644282,0.0814785023794525
20,work_contacts,1.0,1.0,0.7849499530625892,0.412226191717826,0.375431095523632,0.498539435248296,0.501577959235294,0.5974924839636,0.604490851387418,0.671197808973378,0.701880910742026,0.7724435441403399,0.822479216577902,0.9211470674939528,0.9583610340942428,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.01876393962317,0.980171245208412,0.901457413634121,0.7409032443482719,0.616136986183616,0.645627945988416,0.6378116689569421,0.694232184944926,0.678666904252804,0.774269413246507,0.7958844431655819,0.694232184944926,0.678666904252804,0.774269413246507,0.7958844431655819,0.7992332418840921,0.771381814311086,0.6507728750439039,0.47275532120536,0.77,0.77,0.77
21,work_workers_to_clients_distant,1.0,1.0,0.766978051904729,0.393565951161867,0.35022984012857,0.454426229508197,0.461069487289637,0.5539844030533649,0.5654151177665689,0.633459283564194,0.668501781943119,0.7426086698482901,0.79828564113214,0.902799738664535,0.948664647588955,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.01876393962317,0.980171245208412,0.901457413634121,0.7409032443482719,0.616136986183616,0.645627945988416,0.6378116689569421,0.694232184944926,0.678666904252804,0.774269413246507,0.7958844431655819,0.694232184944926,0.678666904252804,0.774269413246507,0.7958844431655819,0.7992332418840921,0.771381814311086,0.6507728750439039,0.47275532120536,0.65,0.65,0.65
