X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
1.58291965167986,0.675146755881572,0.308007799612656,0.184039882139682,0.314994726702958,0.589695680687833,0.932614045738733,0.92433296986698,0.490618319769219,0.23725491823052,0.25324028829289,0.25513108087654,0.204508139810163,0.166313599233813,0.0831350249610535,0.0479026644812461
0.51644381136961,6.39012719192301,0.823131945091974,0.224233625315208,0.143902436898642,0.381571801994454,0.727535477963921,0.9002342350204,0.733102014579089,0.309986676175893,0.191144349621247,0.182709111079335,0.167401075835445,0.123305417778623,0.0485767664002077,0.0405255096286997
0.172276642834151,1.55520067812144,6.77874856522699,0.626752031701732,0.215475109358654,0.218130062045287,0.363713567635255,0.648307635187279,0.766121292735333,0.423910229269081,0.229101442471349,0.134822371861217,0.0870115851421237,0.0883069850212047,0.0562675521434648,0.0478343425963248
0.0979194611088203,0.270465984469666,2.45368986052703,9.29107549253298,1.14976369000787,0.593751980097391,0.541364986985249,0.760226654402135,0.878728646280871,0.896557839403606,0.475315663826633,0.17870357833798,0.0779392123094252,0.0616024670710336,0.0304935100984138,0.0237918651960121
0.184839692115042,0.169953198140042,0.213395530646326,1.96797056737993,3.78590891836392,1.70153349113317,1.25999720802121,1.20284659909248,0.971902179364483,1.18862492931904,0.830815554143581,0.377113290800477,0.112045502758422,0.0653373199250889,0.0596261400583313,0.050570321624127
0.464539364426096,0.284071011274829,0.135260664400328,0.717575271283719,1.96923691548176,3.46967172680886,1.96254045959126,1.61297002689245,1.2854837132681,1.06870674411049,1.02989893068648,0.500534122441839,0.181746247249845,0.0846765164345451,0.0364251386401177,0.0304889118854054
0.758237474682653,1.03792605070692,0.626607349340937,0.482374466065606,1.10788647857483,1.93273501492083,3.53774006179911,2.35228958873402,1.651942605856,1.27729277815617,0.933209951872771,0.597745638057464,0.316898085573995,0.164294114668185,0.0694335642578418,0.0636055240168626
0.784295665494046,1.29107186103857,0.962392509883227,0.737341764778318,0.834600289593348,1.56515289045005,2.21535614407404,3.93193830287028,2.44730729494691,1.55253731257278,1.05328501704577,0.502026196346473,0.400416439458923,0.281099101818559,0.132995048024608,0.0531064998597077
0.329584801887539,0.717581067464008,0.866562920690241,1.10312442626387,0.937208649701466,1.27840248945062,1.7998300259105,2.14846899318425,3.02215411726636,1.82652259893713,1.21754339474704,0.331064016779465,0.221363611446532,0.157815118470978,0.0927683489714474,0.045153072013307
0.19515657667954,0.564628313693798,0.608263610452396,1.54672364876936,0.910403188254042,1.0453976093074,1.41227353486391,1.67958850839974,1.70388967957955,2.23947265007611,1.17079761466661,0.408072791664167,0.17776641081788,0.114474580744706,0.0848335713004692,0.0837818966197176
0.209809434457643,0.673375983761685,0.869408640102234,1.2635015522248,0.983803754015315,1.29662066299702,1.32208327517008,1.37954964326054,1.73374656202971,1.86185355014696,1.88962707678591,0.709700126235278,0.290967226893732,0.151240713679966,0.086097349031486,0.0862801092630448
0.463685639787785,0.90384128119284,0.693866062200189,0.950724741786889,0.714050453653929,1.18531713233825,1.28738054527743,1.01831087724524,0.95436637059833,0.82772252201824,1.03387047127531,1.58715652607962,0.647175734585935,0.328064016896783,0.134731117158426,0.104972459961842
0.526207644395537,0.515605261673994,0.338090994211041,0.498312137976277,0.462901418477203,0.738634221761396,1.00826161700776,1.05946259656885,0.656759284255162,0.514225967253403,0.511334733439119,0.877563219618178,1.53021935659054,0.644674183306129,0.307660142781753,0.128157744005015
0.365094868248136,0.538871704342772,0.440024825411085,0.259996824467285,0.346414930075108,0.530439088921418,0.904472391977602,0.955952791323142,0.734665534783662,0.427644228594449,0.441895841611554,0.689402922833091,0.826352211434383,1.43918249214486,0.35666369252501,0.165926577331973
0.141522474346104,0.395544838369701,0.394299672072694,0.373241269861436,0.186021519746137,0.333610504885647,0.378317103063838,0.682054374649839,0.660322115462617,0.506153588921678,0.378929338644518,0.388693232661525,0.754179689758759,0.749494683720039,0.946752616165688,0.289638615930295
0.259595291543428,0.342462832144335,0.493834653472486,0.42389996687862,0.169486857626527,0.200366713799711,0.349855179834405,0.442763812374107,0.452406703499987,0.520203001068843,0.516063287409928,0.346642355562499,0.278666888265129,0.399984776697094,0.301279071935535,0.47800247621226
