X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0.683594976424851,0.41192778148011,0.199162918885552,0.0884998449392214,0.133026100002843,0.277522879593747,0.474857905362702,0.500591211994382,0.264712038354938,0.0701673083918195,0.0614492013580797,0.0396640275921439,0.0354503042498439,0.0138305140328763,0.00517350598969211,0.0114677393267055
0.222807508823995,0.799990264972612,0.326961509898947,0.110397139676418,0.0402997255741065,0.129766213316688,0.343575750893602,0.443905131001479,0.408396181836561,0.131811242814466,0.0461665403442638,0.0368983990972768,0.0202738803767149,0.0112138836977554,0.00517598780142657,0.00894253060335335
0.102608959718631,0.318082681718696,1.06639951843661,0.274856225943264,0.0525273410573269,0.0337104894176573,0.102280953657544,0.28368991248206,0.426384775774846,0.194493777391293,0.0770728432725924,0.0209345225608676,0.00996377958070864,0.0101510570429252,0.0111821311715387,0.00911045561012205
0.0510162743808211,0.104170713807275,0.320881730779974,0.98808760182812,0.182349837487874,0.0435064511725359,0.0259509412878386,0.136009852136256,0.310027738999181,0.388100968896374,0.212438123393493,0.0494945517971828,0.014590158649938,0.00899771709715821,0.00526032079135575,0.00714880724144817
0.102501164876456,0.0715465450839417,0.0873549893352769,0.3804429899011,1.13854298209105,0.225183369847308,0.0475923852903883,0.0192958976075041,0.121496780431648,0.409287612809907,0.296612689334595,0.134412280537558,0.0270662002286281,0.00501265271561532,0.00635870614160263,0.00902173172425879
0.317652829341656,0.124840611505796,0.046200320939263,0.0940278174364033,0.274160433898002,1.0216633912382,0.209400753744126,0.03080997967892,0.0201091017586041,0.105693771569466,0.270413235102581,0.192746426797723,0.0816211293062949,0.0189219124775106,0.00336322271459257,0.0128761732707881
0.568287412424686,0.552121529097104,0.241448469519986,0.0495922405913208,0.075820157546289,0.246167982826673,1.0770669332639,0.250530248240103,0.0798668436571905,0.0229717482603487,0.0545405526375656,0.109004717263213,0.112586364280974,0.0231757721403814,0.0113321183800646,0.00995918464697066
0.584846145136539,0.850231973149201,0.662086831586665,0.2488114560056,0.0341851609056981,0.0428325326172682,0.199829203088622,1.16493611492071,0.222015504981089,0.0486865422139067,0.0261665350579185,0.0248098643929181,0.0595387921182464,0.0367602826753755,0.0159157844030589,0.00706499188867692
0.226427833644384,0.481487966862328,0.613552366373087,0.406555658272165,0.102687837474922,0.0293896588690072,0.0691332498301999,0.162863741175136,0.761542781990209,0.139490501967792,0.0400910996840417,0.00844210950353675,0.0239981029253058,0.0269845658870002,0.0114139976949239,0.011011308154451
0.100621202810863,0.237405451331988,0.380946454275057,0.561362358026189,0.326222512075761,0.0875779715433506,0.0262747248751215,0.0689080536107123,0.146746556354565,0.709877667863472,0.146458634461305,0.0314722728131475,0.0123397451088151,0.00948099022116774,0.00928692683091043,0.0258152119157809
0.146439934580236,0.133794876559838,0.258146400258005,0.359571154818897,0.370007439523171,0.224292408338602,0.0812582150337635,0.0355828492147571,0.0767610010384901,0.171039888326636,0.650070470890505,0.129056108884652,0.0223838112067162,0.00695945410413042,0.00808838477789327,0.0340166512854795
0.31636644220738,0.329458884621001,0.22402208908288,0.315232342175799,0.32706445654742,0.426242659816522,0.321359169707694,0.0865620891476033,0.0508609235983026,0.152122267176964,0.249417532767812,0.856998669900138,0.162248151115761,0.0510487562704736,0.00800910041214207,0.0362498118231461
0.419838623047698,0.375579536257404,0.250381863447223,0.227817095459873,0.188902579221801,0.299795109291306,0.432681513380614,0.275433033569442,0.123855403759495,0.0637302889019035,0.113729287585331,0.270524495856902,0.88969776010202,0.154486106555758,0.0320267862899879,0.0132042347712135
0.292589814023254,0.431776734498125,0.383681015770062,0.202031025608804,0.142427962935568,0.188692520112822,0.357173297547358,0.42341338676218,0.330616121925638,0.101266662825706,0.0876363072961301,0.152740305340732,0.217532418423975,0.864646109808312,0.103360138059697,0.0223312875746304
0.119758291789776,0.354940101414671,0.341826465654779,0.250790907708631,0.0588215771782281,0.13394820939769,0.122411570512841,0.283014858050343,0.288359984816055,0.209835251324729,0.117993979791993,0.0591237789492817,0.13066118639941,0.150640675654565,0.492118583076148,0.106396660554541
0.226225475835605,0.291339205459867,0.45425477612412,0.376897181247919,0.102409035697492,0.0963649433540964,0.122161245918362,0.241891256347487,0.300200963731405,0.330998782404442,0.377674373621438,0.164078845184593,0.0688055430361773,0.102085325854994,0.088454459305544,0.334516148843412
